train,Stations
g541,郑州东-漯河西-驻马店西-信阳东-武汉-咸宁北-长沙南-衡阳东-郴州西-韶关-广州南
g542,珠海-中山-广州南-广州北-郴州西-株洲西-长沙南-岳阳东-武汉-信阳东-驻马店西-漯河西-郑州东
g544,广州南-广州北-郴州西-衡阳东-长沙南-岳阳东-咸宁北-武汉-信阳东-驻马店西-郑州东
g545,郑州东-许昌东-漯河西-驻马店西-武汉-咸宁北-岳阳东-长沙南-株洲西-衡阳东-郴州西-广州南-中山-珠海
g546,广州南-乐昌东-耒阳西-衡阳东-株洲西-长沙南-岳阳东-武汉-孝感北-信阳东-漯河西-许昌东-郑州东
g547,郑州东-许昌东-明港东-信阳东-孝感北-武汉-赤壁北-岳阳东-长沙南-株洲西-衡阳东-郴州西-韶关-广州南
g548,广州南-英德西-郴州西-衡阳东-衡山西-长沙南-汨罗东-岳阳东-武汉-信阳东-驻马店西-郑州东
g549,焦作-郑州-许昌东-驻马店西-明港东-信阳东-武汉-咸宁北-岳阳东-长沙南-衡阳东-郴州西-韶关-广州南-深圳北
g55,北京南-德州东-济南西-枣庄-徐州东-滁州-南京南-湖州-杭州东-宁波-宁海-台州-温州南-福鼎-霞浦-宁德-福州
g551,漯河西-驻马店西-明港东-信阳东-孝感北-武汉-赤壁北-长沙南-株洲西-衡山西-衡阳东-郴州西-英德西-广州南-深圳北
g552,广州南-英德西-郴州西-衡阳东-株洲西-长沙南-岳阳东-武汉-孝感北-信阳东
g553,信阳东-孝感北-武汉-咸宁北-岳阳东-长沙南-株洲西-衡阳东-郴州西-韶关-广州南
g554,深圳北-虎门-广州南-郴州西-衡阳东-长沙南-岳阳东-赤壁北-咸宁北-武汉-孝感北-信阳东-明港东-驻马店西-漯河西
g555,北京西-石家庄-郑州东-汉口-天门南-荆州-枝江北-宜昌东
g556,宜昌东-枝江北-荆州-潜江-天门南-汉川-汉口-信阳东-明港东-漯河西-许昌东-郑州东-新乡东-鹤壁东-安阳东-邢台东-石家庄-正定机场-北京西
g557,北京西-石家庄-邯郸东-鹤壁东-新乡东-郑州东-漯河西-驻马店西-明港东-信阳东-孝感北-武汉
g558,武汉-信阳东-驻马店西-许昌东-郑州东-新乡东-石家庄-北京西
g56,福州-宁德-霞浦-福鼎-温州南-台州-宁海-宁波-杭州东-湖州-长兴-溧阳-溧水-南京南-蚌埠南-徐州东-枣庄-济南西-德州东-北京南
g561,北京西-保定东-石家庄-邢台东-邯郸东-安阳东-新乡东-郑州东
g562,许昌东-郑州东-鹤壁东-邢台东-石家庄-保定东-北京西
g564,洛阳龙门-巩义南-郑州西-郑州东-安阳东-邯郸东-石家庄-定州东-高碑店东-涿州东-北京西
g565,北京西-保定东-石家庄-高邑西-邯郸东-新乡东-郑州东
g57,北京南-天津南-德州东-济南西-枣庄-徐州东-宿州东-南京南-宜兴-湖州-杭州东-绍兴北-绍兴东-宁波
g571,北京西-正定机场-石家庄-邯郸东-安阳东-新乡东-郑州东-洛阳龙门-华山北-西安北-汉中-广元-青川-江油-绵阳-成都东-内江北-永川东-重庆西
g572,黄冈东-武汉-驻马店西-漯河西-郑州东-鹤壁东-安阳东-石家庄-定州东-涿州东-北京西
g573,北京西-保定东-石家庄-新乡东-郑州东-驻马店西-信阳东-武汉-黄冈东
g574,重庆西-永川东-内江北-成都东-绵阳-广元-汉中-西安北-华山北-渑池南-洛阳龙门-郑州东-鹤壁东-邢台东-石家庄-保定东-涿州东-北京西
g575,长沙南-岳阳东-咸宁北-武汉-合肥南-南京南-镇江南-常州北-苏州北-昆山南-上海虹桥
g576,上海虹桥-苏州北-无锡东-镇江南-南京南-全椒-合肥南-六安-金寨-麻城北-红安西-武汉-咸宁北-岳阳东-汨罗东-长沙南
g579,南京南-合肥南-六安-红安西-武汉-咸宁北-岳阳东-长沙南
g58,台州-宁波-绍兴东-绍兴北-杭州东-长兴-宜兴-南京南-滁州-徐州东-枣庄-曲阜东-济南西-德州东-北京南
g580,长沙南-汨罗东-赤壁北-咸宁北-武汉-红安西-麻城北-六安-合肥南-南京南
g581,武汉-六安-合肥南-肥东-巢湖东-芜湖-宣城-郎溪南-广德南-安吉-湖州-杭州东-绍兴北-余姚北-宁波
g582,宁波-余姚北-绍兴北-杭州东-湖州-安吉-宣城-芜湖-肥东-合肥南-六安-麻城北-红安西-武汉
g585,北京西-高碑店东-保定东-石家庄-邢台东-邯郸东-安阳东-新乡东-郑州东-许昌东-漯河西-信阳东-武汉
g586,武汉-郑州东-石家庄-保定东-北京西
g587,北京西-保定东-石家庄-邢台东-安阳东-鹤壁东-新乡东-郑州东-许昌东-漯河西-信阳东-汉口-随州南-枣阳-襄阳东
g588,武汉-郑州东-北京西
g589,汉口-红安西-麻城北-金寨-六安-合肥南-全椒-南京南-江宁-溧水-溧阳-宜兴-湖州-杭州东-绍兴北-绍兴东-余姚北-宁波-三门县-临海-台州-乐清-温州南
g59,北京南-德州东-济南西-枣庄-徐州东-蚌埠南-南京南-宜兴-湖州-杭州东-绍兴北-余姚北-宁波-台州
g590,温州南-台州-临海-宁海-宁波-绍兴东-绍兴北-杭州东-湖州-长兴-宜兴-溧水-句容西-南京南-全椒-合肥南-六安-金寨-武汉
g593,武汉-六安-合肥南-南京南-溧水-溧阳-湖州-杭州东
g594,杭州东-湖州-长兴-宜兴-溧水-南京南-合肥南-六安-金寨-麻城北-武汉
g597,武汉-合肥南-南京南-上海虹桥
g598,上海虹桥-南京南-合肥南-汉口
g6,上海-苏州北-南京南-济南西-北京南
g60,宁波-余姚北-绍兴北-杭州东-湖州-江宁-南京南-蚌埠南-徐州东-曲阜东-泰安-济南西-廊坊-北京南
g601,北京西-保定东-定州东-石家庄-太原南
g602,太原南-阳泉北-石家庄-保定东-北京西
g603,北京西-高碑店东-石家庄-太原南
g604,太原南-石家庄-正定机场-保定东-北京西
g605,北京西-保定东-石家庄-阳泉北-太原南-太谷西-平遥古城-霍州东-临汾西-襄汾西-侯马西-运城北-永济北
g607,北京西-高碑店东-保定东-石家庄-太原南
g609,北京西-保定东-石家庄-阳泉北-太原南
g61,济南西-泰安-曲阜东-滕州东-徐州东-宿州东-南京南-溧水-宜兴-湖州-杭州东-金华-衢州-上饶-鹰潭北-南昌西
g610,太原南-石家庄-保定东-涿州东-北京西
g611,北京西-涿州东-高碑店东-保定东-石家庄-太原南
g612,太原南-阳泉北-石家庄-保定东-北京西
g613,北京西-涿州东-石家庄-阳泉北-太原南
g614,太原南-阳泉北-石家庄-保定东-北京西
g615,北京西-正定机场-石家庄-阳泉北-太原南
g616,永济北-运城北-侯马西-临汾西-灵石东-平遥古城-太谷西-晋中-太原南-阳泉北-石家庄-保定东-北京西
g618,太原南-阳泉北-石家庄-北京西
g619,北京西-高碑店东-石家庄-阳泉北-太原南
g62,南昌西-抚州东-鹰潭北-上饶-衢州-金华-义乌-杭州东-湖州-宜兴-溧阳-瓦屋山-句容西-南京南-蚌埠南-宿州东-徐州东-滕州东-曲阜东-济南西
g620,太原南-阳泉北-石家庄-涿州东-北京西
g621,北京西-涿州东-定州东-石家庄-阳泉北-太原南
g622,太原南-阳泉北-石家庄-保定东-北京西
g624,太原南-石家庄-正定机场-北京西
g625,北京西-石家庄-太原南
g626,太原南-阳泉北-石家庄-保定东-高碑店东-北京西
g627,北京西-保定东-正定机场-石家庄-阳泉北-太原南-太谷西-平遥古城-临汾西-侯马西-运城北
g628,运城北-闻喜西-侯马西-临汾西-洪洞西-霍州东-介休东-祁县东-太原南-阳泉北-石家庄-定州东-保定东-高碑店东-北京西
g629,北京西-涿州东-保定东-正定机场-石家庄-太原南
g630,太原南-石家庄-涿州东-北京西
g631,南昌西-高安-新余北-宜春-萍乡北-长沙南-株洲西-郴州西-韶关-广州南
g632,广州南-英德西-耒阳西-株洲西-长沙南-萍乡北-新余北-南昌西
g633,九江-庐山-德安-南昌西-宜春-萍乡北-长沙南-株洲西-郴州西-韶关-广州北-广州南-虎门-深圳北
g634,深圳北-虎门-广州南-韶关-郴州西-衡阳东-长沙南-醴陵东-萍乡北-宜春-新余北-高安-南昌西-永修-德安-九江
g635,淮南南-合肥南-巢湖东-无为-铜陵北-泾县-旌德-绩溪北-黄山北-婺源-上饶-鹰潭北-抚州东-南昌西-新余北-宜春-长沙南-衡阳东-郴州西-韶关-广州南
g636,广州南-韶关-郴州西-衡阳东-长沙南-醴陵东-宜春-高安-南昌西-鹰潭北-上饶-婺源-黄山北-绩溪北-泾县-铜陵北-无为-巢湖东-合肥南-淮南南
g637,南昌西-高安-新余北-宜春-萍乡北-醴陵东-长沙南-衡阳东-郴州西-韶关-广州南-虎门-深圳北
g638,深圳北-光明城-虎门-庆盛-广州南-清远-韶关-郴州西-衡阳东-长沙南-萍乡北-宜春-南昌西
g639,兰州西-定西北-天水南-宝鸡南-岐山-西安北-华山北-洛阳龙门-郑州-许昌东-驻马店西-信阳东-武汉-黄石北-大冶北-庐山-南昌西
g640,南昌西-庐山-黄石北-鄂州-武汉-郑州-洛阳龙门-灵宝西-华山北-西安北-杨陵南-宝鸡南-天水南-秦安-兰州西
g645,南昌西-新余北-宜春-萍乡北-长沙南-衡阳东-郴州西-韶关-广州南
g646,广州南-韶关-郴州西-衡阳东-长沙南-萍乡北-新余北-南昌西
g65,北京西-保定东-石家庄-邢台东-安阳东-郑州东-漯河西-信阳东-武汉-咸宁北-岳阳东-长沙南-衡山西-郴州西-清远-广州南-珠海
g650,广州南-韶关-郴州西-衡阳东-株洲西-长沙南-岳阳东-武汉-麻城北-六安-合肥南
g651,北京西-保定东-石家庄-邢台东-邯郸东-安阳东-鹤壁东-郑州东-洛阳龙门-渑池南-华山北-渭南北-西安北
g652,西安北-三门峡南-郑州东-鹤壁东-石家庄-保定东-高碑店东-北京西
g653,北京西-保定东-石家庄-高邑西-邢台东-新乡东-郑州东-巩义南-渑池南-灵宝西-华山北-渭南北-西安北
g655,北京西-保定东-石家庄-邢台东-邯郸东-鹤壁东-郑州东-洛阳龙门-三门峡南-华山北-西安北
g656,西安北-三门峡南-洛阳龙门-郑州东-安阳东-邢台东-石家庄-涿州东-北京西
g658,西安北-渑池南-洛阳龙门-郑州东-新乡东-安阳东-邯郸东-石家庄-保定东-北京西
g659,北京西-高碑店东-保定东-定州东-石家庄-邢台东-安阳东-新乡东-郑州东-巩义南-三门峡南-华山北-西安北
g66,广州南-长沙南-武汉-郑州东-石家庄-北京西
g660,西安北-华山北-三门峡南-巩义南-郑州西-郑州东-新乡东-鹤壁东-安阳东-邯郸东-石家庄-北京西
g661,北京西-保定东-正定机场-石家庄-邢台东-安阳东-鹤壁东-郑州东-巩义南-渑池南-三门峡南-西安北
g662,西安北-渭南北-三门峡南-洛阳龙门-郑州东-新乡东-鹤壁东-安阳东-邢台东-石家庄-定州东-保定东-北京西
g663,北京西-保定东-石家庄-邢台东-邯郸东-鹤壁东-郑州东-洛阳龙门-渑池南-西安北
g664,西安北-华山北-渑池南-郑州西-郑州东-新乡东-安阳东-邢台东-石家庄-涿州东-北京西
g665,北京西-涿州东-保定东-石家庄-邯郸东-新乡东-郑州东-洛阳龙门-三门峡南-西安北
g666,西安北-华山北-渑池南-洛阳龙门-郑州东-安阳东-邯郸东-石家庄-高碑店东-北京西
g667,北京西-涿州东-保定东-石家庄-邯郸东-安阳东-鹤壁东-新乡东-郑州东-洛阳龙门-三门峡南-华山北-西安北
g668,西安北-华山北-灵宝西-洛阳龙门-郑州东-新乡东-石家庄-保定东-北京西
g669,北京西-高碑店东-保定东-石家庄-邢台东-邯郸东-鹤壁东-郑州东-洛阳龙门-华山北-西安北
g67,北京西-保定东-正定机场-石家庄-邢台东-邯郸东-新乡东-郑州东-许昌东-漯河西-信阳东-武汉-岳阳东-长沙南-衡山西-耒阳西-英德西-广州南
g670,西安北-渭南北-华山北-洛阳龙门-郑州东-邯郸东-石家庄-北京西
g671,北京西-保定东-定州东-石家庄-邢台东-邯郸东-鹤壁东-郑州东-郑州西-洛阳龙门-三门峡南-灵宝西-华山北-西安北-杨陵南-岐山-宝鸡南
g672,宝鸡南-岐山-杨陵南-西安北-灵宝西-渑池南-巩义南-郑州东-新乡东-鹤壁东-邯郸东-石家庄-保定东-北京西
g674,宝鸡南-杨陵南-咸阳秦都-西安北-渭南北-华山北-三门峡南-洛阳龙门-郑州东-鹤壁东-邢台东-高邑西-石家庄-保定东-北京西
g675,武汉-六安-合肥南-南京南-镇江南-丹阳北-常州北-苏州北-昆山南-上海虹桥
g676,上海虹桥-苏州北-无锡东-常州北-镇江南-南京南-肥东-合肥南-六安-金寨-麻城北-武汉
g68,珠海-中山-广州南-韶关-耒阳西-株洲西-长沙南-岳阳东-武汉-信阳东-驻马店西-漯河西-许昌东-郑州东-鹤壁东-安阳东-石家庄-涿州东-北京西
g681,原平西-忻州西-太原南-石家庄-定州东-保定东-北京西
g682,北京西-高碑店东-石家庄-太原南-忻州西-原平西
g685,太原南-阳泉北-石家庄-邯郸东-鹤壁东-郑州东
g686,郑州东-新乡东-鹤壁东-安阳东-邢台东-石家庄-阳泉北-太原南
g69,北京西-高碑店东-定州东-石家庄-郑州东-驻马店西-武汉-岳阳东-汨罗东-长沙南-衡阳东-广州南
g691,太原南-阳泉北-石家庄-邯郸东-安阳东-郑州东-驻马店西-信阳东-孝感北-武汉
g692,武汉-信阳东-明港东-驻马店西-漯河西-郑州东-高邑西-石家庄-阳泉北-太原南
g695,太原南-阳泉北-石家庄-安阳东-鹤壁东-新乡东-郑州东-漯河西-驻马店西-信阳东-武汉-咸宁北-岳阳东-长沙南
g696,长沙南-岳阳东-咸宁北-武汉-孝感北-信阳东-明港东-驻马店西-漯河西-郑州东-安阳东-邢台东-石家庄-太原南
g7,北京南-济南西-南京南-上海虹桥
g70,广州南-韶关-郴州西-衡山西-长沙南-赤壁北-武汉-信阳东-驻马店西-郑州东-安阳东-邯郸东-石家庄-保定东-涿州东-北京西
g701,大连北-营口东-鞍山西-辽阳-沈阳南-沈阳-铁岭西-长春西-德惠西-哈尔滨西
g702,哈尔滨西-扶余北-长春西-开原西-沈阳-辽阳-海城西-鲅鱼圈-大连北
g703,大连北-营口东-鞍山西-辽阳-沈阳-沈阳北-四平东-长春西-哈尔滨-肇东-大庆东
g704,哈尔滨西-德惠西-长春西-四平东-沈阳北-盖州西-鲅鱼圈-普湾-大连北
g705,大连北-鲅鱼圈-盖州西-辽阳-沈阳北-开原西-长春西-哈尔滨西
g706,哈尔滨西-四平东-铁岭西-沈阳-辽阳-鞍山西-鲅鱼圈-大连北
g707,大连北-普湾-瓦房店西-鞍山西-沈阳-铁岭西-开原西-四平东-长春西-德惠西-扶余北-双城北-哈尔滨西-帽儿山西-尚志南-苇河西-亚布力西-横道河子东-海林北-牡丹江
g708,哈尔滨西-双城北-扶余北-长春西-四平东-铁岭西-沈阳-鞍山西-海城西-鲅鱼圈-瓦房店西-大连北
g709,大连北-鲅鱼圈-鞍山西-沈阳南-沈阳-铁岭西-四平东-长春西-德惠西-哈尔滨西
g71,北京西-涿州东-保定东-石家庄-邢台东-邯郸东-鹤壁东-郑州东-许昌东-驻马店西-信阳东-武汉-长沙南-郴州西-韶关-广州南-福田
g710,哈尔滨西-扶余北-德惠西-长春西-沈阳-辽阳-营口东-大连北
g711,大连北-营口东-沈阳-开原西-四平东-长春西-扶余北-双城北-哈尔滨西-哈尔滨-肇东-安达-大庆西-杜尔伯特-齐齐哈尔南
g712,哈尔滨西-长春西-四平东-沈阳北-沈阳南-鞍山西-鲅鱼圈-大连北
g713,大连北-海城西-辽阳-沈阳-铁岭西-昌图西-长春西-德惠西-哈尔滨西
g714,绥芬河-绥阳-穆棱-牡丹江-海林北-亚布力西-苇河西-尚志南-阿城北-哈尔滨-哈尔滨西-德惠西-长春西-四平东-沈阳北-辽阳-盖州西-大连北
g7156,上海虹桥-昆山南-苏州-无锡新区-无锡-常州-丹阳-镇江-南京南-合肥南
g7159,六安-合肥南-南京南-镇江-常州-无锡-苏州-昆山南-上海虹桥
g716,牡丹江-海林北-亚布力西-一面坡北-尚志南-阿城北-哈尔滨西-双城北-扶余北-长春西-四平东-铁岭西-沈阳-沈阳南-鞍山西-海城西-营口东-大连北
g717,大连北-鲅鱼圈-盖州西-鞍山西-辽阳-沈阳南-沈阳北-昌图西-四平东-长春西-哈尔滨西-哈尔滨-阿城北-帽儿山西-尚志南-苇河西-海林北-牡丹江-穆棱-绥芬河
g7171,合肥南-南京南-镇江-丹阳-常州-无锡-苏州-昆山南-上海虹桥
g718,佳木斯-依兰-高楞-方正-胜利镇-宾州-哈尔滨-哈尔滨西-扶余北-长春西-公主岭南-四平东-沈阳-辽阳-鞍山西-鲅鱼圈-大连北
g7181,亳州南-古城东-太和东-阜阳西-淮南南-合肥-南京南-常州北-无锡东-苏州北-上海虹桥
g7182,上海虹桥-昆山南-无锡东-常州北-镇江南-南京南-合肥-合肥北城-寿县-阜阳西-临泉-界首南
g7185,亳州南-阜阳西-合肥-南京南-上海虹桥
g7186,上海虹桥-南京南-合肥-阜阳西-亳州南
g719,大连北-普湾-营口东-海城西-鞍山西-沈阳-铁岭西-开原西-长春西-德惠西-双城北-哈尔滨西
g7192,黄山北-歙县北-三阳-千岛湖-建德-桐庐-富阳-杭州东-嘉兴南-上海虹桥-苏州北-无锡东-丹阳北-镇江南-南京南-滁州-蚌埠南-宿州东-徐州东
g7193,常州北-无锡东-苏州北-上海虹桥-松江南-嘉兴南-杭州东-富阳-桐庐-建德-千岛湖-黄山北
g7194,黄山北-绩溪北-千岛湖-建德-富阳-杭州东-嘉兴南-上海虹桥-苏州北-无锡东-常州北
g7195,六安-合肥南-南京南-镇江南-常州北-昆山南-上海虹桥
g7196,上海虹桥-苏州北-无锡东-常州北-镇江南-南京南-合肥南
